cores,input,average_runtime,speedup,efficiency,mem_ram,freq_mem,freq_cpu,mem_l3
2,2,271.4693990945816,0.1693213414614731,0.08466067073073655,128,2133,2.3,40
1,2,522.9620705842972,0.08789463979496252,0.08789463979496252,128,2133,2.3,40
32,2,47.44420123100281,0.968834159450407,0.030276067482825218,128,2133,2.3,40
16,2,81.35577309131622,0.5649944813239179,0.03531215508274487,128,2133,2.3,40
8,2,134.8538693189621,0.3408546084185013,0.04260682605231266,128,2133,2.3,40
4,2,236.74175024032593,0.19415909012150626,0.048539772530376564,128,2133,2.3,40
2,2,463.0351972579956,0.09927012696363839,0.049635063481819196,128,2133,2.3,40
1,2,908.006424665451,0.050622508356557364,0.050622508356557364,128,2133,2.3,40
32,2,0.3630417585372925,126.6123296824899,3.9566353025778094,128,2133,2.3,40
31,2,0.35918128490448,127.97315659878707,4.128166341896357,128,2133,2.3,40
30,2,0.36268484592437744,126.73692694074883,4.224564231358294,128,2133,2.3,40
29,2,0.3568359613418579,128.8142670586903,4.441871277885872,128,2133,2.3,40
28,2,0.3584088087081909,128.24897631871204,4.580320582811145,128,2133,2.3,40
27,2,0.3530229330062866,130.20560004133222,4.822429631160452,128,2133,2.3,40
26,2,0.35051894187927246,131.13574568608126,5.043682526387741,128,2133,2.3,40
25,2,0.350252628326416,131.23545436352077,5.249418174540831,128,2133,2.3,40
24,2,0.3488907814025879,131.747713813609,5.489488075567042,128,2133,2.3,40
23,2,0.3495372533798218,131.50404535131617,5.717567189187659,128,2133,2.3,40
22,2,0.35012924671173096,131.28170026390003,5.967350011995456,128,2133,2.3,40
21,2,0.3453739881515503,133.08924353696509,6.337583025569766,128,2133,2.3,40
20,2,0.3448941707611084,133.2743975318525,6.663719876592625,128,2133,2.3,40
19,2,0.34564387798309326,132.98532318481543,6.999227536042917,128,2133,2.3,40
18,2,0.34684836864471436,132.52350875987042,7.362417153326135,128,2133,2.3,40
17,2,0.34179651737213135,134.48224450569668,7.910720265040982,128,2133,2.3,40
16,2,0.3416334390640259,134.54643944213,8.409152465133126,128,2133,2.3,40
15,2,0.3434567451477051,133.83217383215717,8.922144922143811,128,2133,2.3,40
14,2,0.34307754039764404,133.9800989804176,9.57000707002983,128,2133,2.3,40
13,2,0.344319224357605,133.49693995794843,10.268995381380648,128,2133,2.3,40
12,2,0.3442796468734741,133.51228641560485,11.12602386796707,128,2133,2.3,40
11,2,0.34697020053863525,132.4769756857442,12.043361425976746,128,2133,2.3,40
10,2,0.34663939476013184,132.6034014461683,13.26034014461683,128,2133,2.3,40
9,2,0.3513526916503906,130.82456435589816,14.536062706210906,128,2133,2.3,40
8,2,0.35246217250823975,130.41275463215845,16.301594329019807,128,2133,2.3,40
7,2,0.3585515022277832,128.19793679523684,18.31399097074812,128,2133,2.3,40
6,2,0.36824822425842285,124.822225315546,20.803704219257668,128,2133,2.3,40
5,2,0.37899959087371826,121.28129931346069,24.25625986269214,128,2133,2.3,40
4,2,0.39370107650756836,116.75244382917238,29.188110957293095,128,2133,2.3,40
3,2,0.4219372272491455,108.93933943707893,36.313113145692974,128,2133,2.3,40
2,2,0.47397708892822266,96.97844873551563,48.489224367757814,128,2133,2.3,40
1,2,0.6423500776290894,71.55842961846166,71.55842961846166,128,2133,2.3,40
32,2,11.089910626411438,4.144809130468933,0.12952528532715415,128,2133,2.3,40
31,2,18.995715141296387,2.419785855837886,0.07805760825283503,128,2133,2.3,40
30,2,18.95129954814911,2.4254570354740568,0.08084856784913523,128,2133,2.3,40
29,2,19.19900095462799,2.3941643072502896,0.0825573899051824,128,2133,2.3,40
28,2,19.28197693824768,2.3838615183310066,0.08513791136896452,128,2133,2.3,40
27,2,19.492597579956055,2.3581035124687677,0.08733716712847288,128,2133,2.3,40
26,2,19.677090287208557,2.3359938969388834,0.08984591911303398,128,2133,2.3,40
25,2,19.99140739440918,2.2992659753054383,0.09197063901221753,128,2133,2.3,40
24,2,20.069846034049988,2.29027979300143,0.09542832470839291,128,2133,2.3,40
23,2,20.453920006752014,2.24727400934691,0.09770756562377869,128,2133,2.3,40
22,2,20.38229465484619,2.2551711472538045,0.10250777942062748,128,2133,2.3,40
21,2,20.36569046974182,2.257009792460883,0.10747665678385158,128,2133,2.3,40
20,2,20.529367446899414,2.2390150568120317,0.11195075284060159,128,2133,2.3,40
19,2,20.88425087928772,2.200967757288418,0.11584040827833779,128,2133,2.3,40
18,2,20.919629216194153,2.1972455795178263,0.12206919886210146,128,2133,2.3,40
17,2,21.17698872089386,2.1705429145874526,0.1276789949757325,128,2133,2.3,40
16,2,21.16077947616577,2.1722055594505587,0.13576284746565992,128,2133,2.3,40
15,2,29.056562900543213,1.5819339327149131,0.1054622621809942,128,2133,2.3,40
14,2,28.95313549041748,1.5875849728140026,0.11339892662957161,128,2133,2.3,40
13,2,29.33237588405609,1.5670589727243887,0.12054299790187605,128,2133,2.3,40
12,2,28.917839288711548,1.5895227289121086,0.13246022740934238,128,2133,2.3,40
11,2,28.77005410194397,1.597687743566972,0.1452443403242702,128,2133,2.3,40
10,2,36.74296545982361,1.251003076240413,0.12510030762404128,128,2133,2.3,40
9,2,37.01655983924866,1.2417567440099413,0.13797297155666013,128,2133,2.3,40
8,2,37.2191344499588,1.2349981669303824,0.1543747708662978,128,2133,2.3,40
7,2,45.180312514305115,1.0173803646418078,0.14534005209168682,128,2133,2.3,40
6,2,52.000463366508484,0.8839452544193911,0.14732420906989852,128,2133,2.3,40
5,2,57.803322315216064,0.7952062438517424,0.15904124877034848,128,2133,2.3,40
4,2,68.0386780500412,0.6755798927578772,0.1688949731894693,128,2133,2.3,40
3,2,93.26842021942139,0.49283093583333915,0.16427697861111304,128,2133,2.3,40
2,2,132.06502175331116,0.34805251390709074,0.17402625695354537,128,2133,2.3,40
1,2,263.35845851898193,0.17453611734715382,0.17453611734715382,128,2133,2.3,40
32,2,1.1418412923812866,40.25564947346958,1.2579890460459244,128,2133,2.3,40
31,2,1.1558040380477905,39.76933918493022,1.2828819091912973,128,2133,2.3,40
30,2,1.1802282333374023,38.94633387175884,1.298211129058628,128,2133,2.3,40
29,2,1.1657817363739014,39.428961173648055,1.3596193508154502,128,2133,2.3,40
28,2,1.173569679260254,39.16730606861659,1.3988323595934495,128,2133,2.3,40
27,2,1.1931493282318115,38.524568327548124,1.426835863983264,128,2133,2.3,40
26,2,1.1989017724990845,38.339723799573974,1.4746047615220759,128,2133,2.3,40
25,2,1.2058781385421753,38.1179170193796,1.524716680775184,128,2133,2.3,40
24,2,1.2183440923690796,37.72789896412119,1.571995790171716,128,2133,2.3,40
23,2,1.2240263223648071,37.552756816233774,1.6327285572275554,128,2133,2.3,40
22,2,1.2371710538864136,37.15376517745034,1.6888075080659244,128,2133,2.3,40
21,2,1.2388275861740112,37.1040840012244,1.7668611429154477,128,2133,2.3,40
20,2,1.2566322088241577,36.57837392489324,1.8289186962446622,128,2133,2.3,40
19,2,1.2642292976379395,36.35856478434387,1.9136086728602038,128,2133,2.3,40
18,2,1.2744606733322144,36.066678071950754,2.0037043373305976,128,2133,2.3,40
17,2,1.2924439907073975,35.5648392896903,2.0920493699817824,128,2133,2.3,40
16,2,1.3473434448242188,34.11569856001449,2.132231160000906,128,2133,2.3,40
15,2,1.442887306213379,31.856654793827005,2.1237769862551334,128,2133,2.3,40
14,2,1.5067073106765747,30.50729394801576,2.179092424858269,128,2133,2.3,40
13,2,1.6239901781082153,28.30408917496029,2.1772376288430992,128,2133,2.3,40
12,2,1.7205005884170532,26.716388898608393,2.2263657415506994,128,2133,2.3,40
11,2,1.8754963874816895,24.508478463216093,2.2280434966560083,128,2133,2.3,40
10,2,2.022851824760437,22.723148704121318,2.272314870412132,128,2133,2.3,40
9,2,2.197521686553955,20.917000774866295,2.3241111972073663,128,2133,2.3,40
8,2,2.3975670337677,19.17175293664309,2.3964691170803865,128,2133,2.3,40
7,2,2.6632847785949707,17.2589740270599,2.4655677181514144,128,2133,2.3,40
6,2,2.98338520526886,15.407183336317509,2.5678638893862513,128,2133,2.3,40
5,2,3.485247492790222,13.188607958407976,2.6377215916815953,128,2133,2.3,40
4,2,4.163488984107971,11.04015478265585,2.7600386956639626,128,2133,2.3,40
3,2,5.420783519744873,8.479505343278849,2.8265017810929494,128,2133,2.3,40
2,2,7.810813784599304,5.8848622036112985,2.9424311018056493,128,2133,2.3,40
1,2,15.389283657073975,2.986855258808985,2.986855258808985,128,2133,2.3,40
32,2,13.244973301887512,3.4704156643248285,0.10845048951015089,128,2133,2.3,40
31,2,13.16996419429779,3.490181305150117,0.1125864937145199,128,2133,2.3,40
30,2,13.317641019821167,3.4514793387223923,0.11504931129074641,128,2133,2.3,40
29,2,13.455725073814392,3.4160598977966767,0.11779516888954057,128,2133,2.3,40
28,2,13.567967057228088,3.3878002965777583,0.12099286773491993,128,2133,2.3,40
27,2,13.978610515594482,3.2882783856918807,0.12178808835895855,128,2133,2.3,40
26,2,14.052502155303955,3.270987779431537,0.12580722228582836,128,2133,2.3,40
25,2,14.238241314888,3.2283174448217404,0.12913269779286962,128,2133,2.3,40
24,2,14.693646550178528,3.128261093218966,0.13034421221745693,128,2133,2.3,40
23,2,14.91784656047821,3.081246521345175,0.13396724005848587,128,2133,2.3,40
22,2,15.099959135055542,3.0440852461462966,0.13836751118846802,128,2133,2.3,40
21,2,15.370334267616272,2.9905376174725964,0.1424065532129808,128,2133,2.3,40
20,2,16.796473383903503,2.736619870721467,0.13683099353607336,128,2133,2.3,40
19,2,17.07868194580078,2.691399896450226,0.14165262612895926,128,2133,2.3,40
18,2,17.317508220672607,2.654282719817833,0.14746015110099073,128,2133,2.3,40
17,2,17.428953766822815,2.637310502706887,0.15513591192393453,128,2133,2.3,40
16,2,19.51578986644745,2.3553011758679023,0.1472063234917439,128,2133,2.3,40
15,2,19.908839106559753,2.308801762594455,0.153920117506297,128,2133,2.3,40
14,2,20.749659419059753,2.2152442067657536,0.15823172905469668,128,2133,2.3,40
13,2,20.70360779762268,2.220171637221249,0.17078243363240378,128,2133,2.3,40
12,2,23.4195396900177,1.9627013779449662,0.1635584481620805,128,2133,2.3,40
11,2,24.382047295570374,1.8852216248791134,0.1713837840799194,128,2133,2.3,40
10,2,26.030348300933838,1.7658450931594165,0.17658450931594166,128,2133,2.3,40
9,2,26.399335145950317,1.7411636530356231,0.19346262811506923,128,2133,2.3,40
8,2,32.771649956703186,1.402601421691088,0.175325177711386,128,2133,2.3,40
7,2,34.860085248947144,1.3185728747414018,0.18836755353448598,128,2133,2.3,40
6,2,37.81244695186615,1.2156198957170647,0.20260331595284412,128,2133,2.3,40
5,2,40.91731131076813,1.1233769118240646,0.22467538236481294,128,2133,2.3,40
4,2,60.26449275016785,0.7627304358304177,0.19068260895760442,128,2133,2.3,40
3,2,69.35574626922607,0.6627506052923838,0.2209168684307946,128,2133,2.3,40
2,2,102.15770411491394,0.4499471010892079,0.22497355054460394,128,2133,2.3,40
1,2,179.89705657958984,0.2555103662860573,0.2555103662860573,128,2133,2.3,40
32,3,9.090350151062012,6.733752321016441,0.21042976003176378,128,2133,2.3,40
31,3,9.151207447052002,6.688971568258466,0.21577327639543437,128,2133,2.3,40
30,3,9.215710163116455,6.642154033180445,0.22140513443934814,128,2133,2.3,40
29,3,9.277955770492554,6.597591963441351,0.22750317115315005,128,2133,2.3,40
28,3,9.330598711967468,6.560368559206707,0.23429887711452527,128,2133,2.3,40
27,3,9.411349058151245,6.504079919929187,0.2408918488862662,128,2133,2.3,40
26,3,9.52738618850708,6.424864618420363,0.24711017763155244,128,2133,2.3,40
25,3,9.62164580821991,6.361922653219218,0.2544769061287687,128,2133,2.3,40
24,3,9.76929235458374,6.265772812075309,0.2610738671698046,128,2133,2.3,40
23,3,9.736123323440552,6.287119050884702,0.27335300221237835,128,2133,2.3,40
22,3,9.769980907440186,6.265331223109223,0.28478778286860107,128,2133,2.3,40
21,3,9.806884765625,6.24175442981917,0.2972264014199605,128,2133,2.3,40
20,3,9.85811710357666,6.209316219864883,0.31046581099324416,128,2133,2.3,40
19,3,9.949346899986267,6.152380356609183,0.3238094924531149,128,2133,2.3,40
18,3,10.059906721115112,6.084764811992291,0.3380424895551273,128,2133,2.3,40
17,3,10.196684122085571,6.003144325711053,0.3531261368065325,128,2133,2.3,40
16,3,10.342650890350342,5.918421406418806,0.36990133790117535,128,2133,2.3,40
15,3,10.60534155368805,5.771824143398683,0.38478827622657885,128,2133,2.3,40
14,3,10.911522030830383,5.609865081664289,0.40070464869030636,128,2133,2.3,40
13,3,11.277760982513428,5.427687864947451,0.41751445114980396,128,2133,2.3,40
12,3,11.571652889251709,5.289837762539757,0.44081981354497973,128,2133,2.3,40
11,3,12.031224370002747,5.0877753207882375,0.46252502916256705,128,2133,2.3,40
10,3,12.460685729980469,4.912423582057705,0.49124235820577045,128,2133,2.3,40
9,3,13.138636112213135,4.658943737064585,0.5176604152293983,128,2133,2.3,40
8,3,13.750630617141724,4.451589758527733,0.5564487198159667,128,2133,2.3,40
7,3,14.634110808372498,4.182841528953379,0.5975487898504827,128,2133,2.3,40
6,3,15.978032350540161,3.831020308736364,0.6385033847893941,128,2133,2.3,40
5,3,17.85882544517517,3.427558358553942,0.6855116717107884,128,2133,2.3,40
4,3,20.107874155044556,3.0441888563943196,0.7610472140985799,128,2133,2.3,40
3,3,24.845335483551025,2.4637287135483357,0.8212429045161119,128,2133,2.3,40
2,3,33.49868988990784,1.8273003102430998,0.9136501551215499,128,2133,2.3,40
1,3,61.21216642856598,1.0,1.0,128,2133,2.3,40
32,3,17.883989930152893,3.4227354559935534,0.10696048299979855,128,2133,2.3,40
31,3,18.37727701663971,3.3308616055110565,0.1074471485648728,128,2133,2.3,40
30,3,18.27361786365509,3.3497562926667395,0.11165854308889131,128,2133,2.3,40
29,3,19.08747947216034,3.2069276887944143,0.11058371340670393,128,2133,2.3,40
28,3,19.251967906951904,3.1795277617547972,0.11355456291981418,128,2133,2.3,40
27,3,18.784268021583557,3.258693197852149,0.12069234066119071,128,2133,2.3,40
26,3,19.20993733406067,3.1864844410518813,0.12255709388661082,128,2133,2.3,40
25,3,19.622334837913513,3.119514926954269,0.12478059707817075,128,2133,2.3,40
24,3,19.826796412467957,3.087345285397347,0.12863938689155613,128,2133,2.3,40
23,3,20.26792287826538,3.0201499579519218,0.13131086773704007,128,2133,2.3,40
22,3,20.697625279426575,2.957448770193498,0.1344294895542499,128,2133,2.3,40
21,3,21.276652336120605,2.8769641700000093,0.13699829380952425,128,2133,2.3,40
20,3,21.86690068244934,2.799306921336852,0.1399653460668426,128,2133,2.3,40
19,3,22.776748180389404,2.6874848834334113,0.14144657281228482,128,2133,2.3,40
18,3,23.657370924949646,2.58744585874545,0.143746992152525,128,2133,2.3,40
17,3,24.34450113773346,2.5144144906583614,0.1479067347446095,128,2133,2.3,40
16,3,25.423384070396423,2.4077111945078484,0.15048194965674053,128,2133,2.3,40
15,3,26.488067269325256,2.3109336670800924,0.15406224447200617,128,2133,2.3,40
14,3,27.572574257850647,2.2200381384823813,0.1585741527487415,128,2133,2.3,40
13,3,29.067209243774414,2.1058838471628074,0.1619910651663698,128,2133,2.3,40
12,3,30.345479011535645,2.0171758173695844,0.1680979847807987,128,2133,2.3,40
11,3,32.48992598056793,1.8840352688146067,0.1712759335286006,128,2133,2.3,40
10,3,34.51571536064148,1.7734578521402067,0.17734578521402067,128,2133,2.3,40
9,3,37.50813674926758,1.6319703332040685,0.18133003702267428,128,2133,2.3,40
8,3,40.59086751937866,1.5080280410203701,0.18850350512754627,128,2133,2.3,40
7,3,45.18585014343262,1.3546755507368196,0.1935250786766885,128,2133,2.3,40
6,3,51.07580816745758,1.198457129212234,0.19974285486870566,128,2133,2.3,40
5,3,59.04414463043213,1.0367186587544606,0.2073437317508921,128,2133,2.3,40
4,3,70.0014443397522,0.8744414776854113,0.2186103694213528,128,2133,2.3,40
3,3,91.30161607265472,0.6704390246483196,0.2234796748827732,128,2133,2.3,40
2,3,134.48849022388458,0.45514799316034676,0.22757399658017338,128,2133,2.3,40
1,3,258.9662355184555,0.23637122540711925,0.23637122540711925,128,2133,2.3,40
32,3,39.63981878757477,1.5442090378009785,0.04825653243128058,128,2133,2.3,40
31,3,39.273064732551575,1.558629733773492,0.05027837850882232,128,2133,2.3,40
30,3,39.308571577072144,1.557221846857181,0.051907394895239364,128,2133,2.3,40
29,3,40.52508890628815,1.510475808458199,0.052085372705455144,128,2133,2.3,40
28,3,39.9368691444397,1.5327232139099312,0.05474011478249754,128,2133,2.3,40
27,3,39.400964856147766,1.5535702400195155,0.057539638519241314,128,2133,2.3,40
26,3,39.71739196777344,1.5411929987304638,0.05927665379732553,128,2133,2.3,40
25,3,40.84768891334534,1.498546626675062,0.05994186506700248,128,2133,2.3,40
24,3,39.892577171325684,1.5344249674740134,0.06393437364475056,128,2133,2.3,40
23,3,40.282883524894714,1.519557714649127,0.06606772672387509,128,2133,2.3,40
22,3,40.422664523124695,1.5143031057130878,0.0688319593505949,128,2133,2.3,40
21,3,39.97153580188751,1.5313939082039338,0.07292351943828257,128,2133,2.3,40
20,3,40.56570887565613,1.5089633122447415,0.07544816561223708,128,2133,2.3,40
19,3,41.052839279174805,1.4910580486845293,0.07847673940444891,128,2133,2.3,40
18,3,40.3570259809494,1.5167660386437118,0.08426477992465066,128,2133,2.3,40
17,3,39.66691303253174,1.5431542751603708,0.09077378089178652,128,2133,2.3,40
16,3,39.61906838417053,1.5450178140236832,0.0965636133764802,128,2133,2.3,40
15,3,40.34946143627167,1.517050395461785,0.10113669303078568,128,2133,2.3,40
14,3,40.65586590766907,1.5056170877673842,0.1075440776976703,128,2133,2.3,40
13,3,40.03747844696045,1.528871667321823,0.11760551287090946,128,2133,2.3,40
12,3,40.301485776901245,1.5188563212637105,0.1265713601053092,128,2133,2.3,40
11,3,40.257500648498535,1.5205158155005576,0.1382287105000507,128,2133,2.3,40
10,3,40.48870515823364,1.5118331443137811,0.1511833144313781,128,2133,2.3,40
9,3,40.468751668930054,1.5125785675163712,0.1680642852795968,128,2133,2.3,40
8,3,40.938556432724,1.4952204416186103,0.1869025552023263,128,2133,2.3,40
7,3,41.00074362754822,1.4929525909241752,0.21327894156059646,128,2133,2.3,40
6,3,41.455729722976685,1.4765670954922152,0.2460945159153692,128,2133,2.3,40
5,3,42.01349067687988,1.456964547395991,0.29139290947919816,128,2133,2.3,40
4,3,43.60339081287384,1.4038395933761456,0.3509598983440364,128,2133,2.3,40
3,3,44.79930520057678,1.36636419146469,0.45545473048823,128,2133,2.3,40
2,3,47.42141044139862,1.2908128598201312,0.6454064299100656,128,2133,2.3,40
1,3,52.461166739463806,1.1668090939067746,1.1668090939067746,128,2133,2.3,40
32,3,52.44103240966797,1.1672570812561076,0.03647678378925336,128,2133,2.3,40
16,3,75.4059716463089,0.8117681543271023,0.05073550964544389,128,2133,2.3,40
8,3,115.68019151687622,0.5291499402439693,0.06614374253049617,128,2133,2.3,40
4,3,195.34377801418304,0.31335611019114024,0.07833902754778506,128,2133,2.3,40
2,3,359.92222583293915,0.1700705375637961,0.08503526878189804,128,2133,2.3,40
1,3,695.6371178627014,0.08799439371009453,0.08799439371009453,128,2133,2.3,40
32,3,62.429800391197205,0.9804959497707618,0.030640498430336307,128,2133,2.3,40
16,3,108.26497328281403,0.5653921538285993,0.03533700961428746,128,2133,2.3,40
8,3,178.63545322418213,0.3426652734591635,0.042833159182395435,128,2133,2.3,40
4,3,315.47933411598206,0.19402908466283908,0.04850727116570977,128,2133,2.3,40
2,3,616.9736071825027,0.09921358987801762,0.04960679493900881,128,2133,2.3,40
1,3,1208.7692655324936,0.050640075135928,0.050640075135928,128,2133,2.3,40
32,3,0.49596846103668213,123.41947369116822,3.856858552849007,128,2133,2.3,40
31,3,0.49399101734161377,123.9135212578884,3.9972103631576905,128,2133,2.3,40
30,3,0.4893990755081177,125.07617911826368,4.16920597060879,128,2133,2.3,40
29,3,0.49396049976348877,123.9211768104428,4.273144027946303,128,2133,2.3,40
28,3,0.4905818700790405,124.77462002153428,4.4562364293405095,128,2133,2.3,40
27,3,0.4917858839035034,124.46914080310778,4.60996817789288,128,2133,2.3,40
26,3,0.4953794479370117,123.56622117344925,4.752546968209587,128,2133,2.3,40
25,3,0.49346160888671875,124.04646141908502,4.961858456763401,128,2133,2.3,40
24,3,0.491813063621521,124.4622620997972,5.18592758749155,128,2133,2.3,40
23,3,0.4898722171783447,124.95537465085685,5.432842376124211,128,2133,2.3,40
22,3,0.48930609226226807,125.09994744916493,5.686361247689315,128,2133,2.3,40
21,3,0.48870253562927246,125.25444818850143,5.964497532785782,128,2133,2.3,40
20,3,0.4931415319442749,124.1269746379483,6.206348731897415,128,2133,2.3,40
19,3,0.49409711360931396,123.88691360979466,6.520363874199719,128,2133,2.3,40
18,3,0.4972097873687744,123.11134652537655,6.839519251409808,128,2133,2.3,40
17,3,0.5001188516616821,122.39523910203344,7.199719947178438,128,2133,2.3,40
16,3,0.5003869533538818,122.32966111183904,7.64560381948994,128,2133,2.3,40
15,3,0.5072044134140015,120.68539785871707,8.045693190581138,128,2133,2.3,40
14,3,0.5104302167892456,119.92269347533595,8.56590667680971,128,2133,2.3,40
13,3,0.5210751295089722,117.47282294253499,9.036370995579615,128,2133,2.3,40
12,3,0.5287395715713501,115.76997395267924,9.647497829389936,128,2133,2.3,40
11,3,0.533324122428894,114.77479426542749,10.434072205947954,128,2133,2.3,40
10,3,0.5475465059280396,111.7935477002399,11.17935477002399,128,2133,2.3,40
9,3,0.5599795579910278,109.31143031036633,12.145714478929593,128,2133,2.3,40
8,3,0.5737736225128174,106.68347938423847,13.335434923029808,128,2133,2.3,40
7,3,0.5940035581588745,103.0501679456168,14.721452563659543,128,2133,2.3,40
6,3,0.6223613023757935,98.35471163598298,16.392451939330495,128,2133,2.3,40
5,3,0.6590659618377686,92.87714731599745,18.57542946319949,128,2133,2.3,40
4,3,0.7126164436340332,85.89777428711947,21.47444357177987,128,2133,2.3,40
3,3,0.8083395957946777,75.72580478182363,25.241934927274542,128,2133,2.3,40
2,3,0.9878039360046387,61.96793128416785,30.983965642083923,128,2133,2.3,40
1,3,1.5869313478469849,38.57266195643152,38.57266195643152,128,2133,2.3,40
32,3,14.773377895355225,4.1434103197083445,0.12948157249088577,128,2133,2.3,40
31,3,25.394198179244995,2.410478409142899,0.07775736803686771,128,2133,2.3,40
30,3,25.223450899124146,2.426795868391327,0.08089319561304424,128,2133,2.3,40
29,3,25.68874680995941,2.3828397267255674,0.08216688712846784,128,2133,2.3,40
28,3,25.604832768440247,2.3906489443670287,0.08538031944167959,128,2133,2.3,40
27,3,25.956921458244324,2.3582213525219125,0.08734153157488565,128,2133,2.3,40
26,3,26.211780905723572,2.33529215922905,0.08981892920111731,128,2133,2.3,40
25,3,26.61406636238098,2.2999930035152185,0.09199972014060874,128,2133,2.3,40
24,3,26.630804300308228,2.298547416679319,0.09577280902830497,128,2133,2.3,40
23,3,27.241519451141357,2.2470173346370124,0.09769640585378314,128,2133,2.3,40
22,3,27.18488049507141,2.2516989338858298,0.102349951540265,128,2133,2.3,40
21,3,27.17584228515625,2.2524478095753726,0.10725941950358917,128,2133,2.3,40
20,3,27.153727889060974,2.2542822362606656,0.11271411181303329,128,2133,2.3,40
19,3,27.79865550994873,2.201982984632442,0.11589384129644431,128,2133,2.3,40
18,3,27.863723516464233,2.196840863440117,0.12204671463556206,128,2133,2.3,40
17,3,28.296191692352295,2.1632651875591438,0.12725089338583198,128,2133,2.3,40
16,3,28.068102717399597,2.1808444640834295,0.13630277900521434,128,2133,2.3,40
15,3,38.76241087913513,1.5791630355354136,0.10527753570236091,128,2133,2.3,40
14,3,38.45637392997742,1.5917300611862946,0.11369500437044962,128,2133,2.3,40
13,3,39.05310082435608,1.5674086087010548,0.12056989297700421,128,2133,2.3,40
12,3,38.413787603378296,1.5934946863501345,0.13279122386251122,128,2133,2.3,40
11,3,38.288960099220276,1.5986897076845008,0.14533542797131827,128,2133,2.3,40
10,3,48.951904296875,1.2504552643618738,0.12504552643618738,128,2133,2.3,40
9,3,49.28040671348572,1.2421197492230742,0.13801330546923046,128,2133,2.3,40
8,3,49.629780650138855,1.2333757197130533,0.15417196496413166,128,2133,2.3,40
7,3,60.34051835536957,1.0144454853381093,0.1449207836197299,128,2133,2.3,40
6,3,69.2553186416626,0.8838623174241231,0.14731038623735385,128,2133,2.3,40
5,3,77.20991468429565,0.7928018918147621,0.15856037836295242,128,2133,2.3,40
4,3,90.59207081794739,0.6756901114621513,0.16892252786553782,128,2133,2.3,40
3,3,124.37498891353607,0.49215816590841993,0.16405272196947332,128,2133,2.3,40
2,3,175.9869899749756,0.3478221113803357,0.17391105569016785,128,2133,2.3,40
1,3,351.1547336578369,0.1743167913214314,0.1743167913214314,128,2133,2.3,40
32,3,1.9487285614013672,31.41133539118817,0.9816042309746303,128,2133,2.3,40
31,3,1.9887045621871948,30.779919547850938,0.9929006305758367,128,2133,2.3,40
30,3,2.003605365753174,30.551009432716185,1.0183669810905396,128,2133,2.3,40
29,3,2.0202828645706177,30.298809885503708,1.04478654777599,128,2133,2.3,40
28,3,2.0086809396743774,30.473812550085203,1.0883504482173287,128,2133,2.3,40
27,3,2.030174732208252,30.151181303485426,1.1167104186476084,128,2133,2.3,40
26,3,2.048314929008484,29.884157734570923,1.1493906820988817,128,2133,2.3,40
25,3,2.064729332923889,29.646581492540072,1.1858632597016028,128,2133,2.3,40
24,3,2.057554602622986,29.749959661110456,1.239581652546269,128,2133,2.3,40
23,3,2.0965136289596558,29.197123063273878,1.2694401331858207,128,2133,2.3,40
22,3,2.115020513534546,28.94164195422881,1.3155291797376731,128,2133,2.3,40
21,3,2.1006457805633545,29.13968980155712,1.3876042762646248,128,2133,2.3,40
20,3,2.1313799619674683,28.719499817414665,1.4359749908707333,128,2133,2.3,40
19,3,2.1645445823669434,28.279466695774907,1.4883929839881531,128,2133,2.3,40
18,3,2.199667811393738,27.82791388386102,1.5459952157700565,128,2133,2.3,40
17,3,2.263275623321533,27.04582941547895,1.590931142086997,128,2133,2.3,40
16,3,2.3879891633987427,25.633351845468518,1.6020844903417824,128,2133,2.3,40
15,3,2.5196679830551147,24.293743001149622,1.619582866743308,128,2133,2.3,40
14,3,2.681856632232666,22.824548371777198,1.6303248836983713,128,2133,2.3,40
13,3,2.8685141801834106,21.339328510710768,1.6414868085162129,128,2133,2.3,40
12,3,3.061526298522949,19.994003140883727,1.6661669284069773,128,2133,2.3,40
11,3,3.3063724040985107,18.51339139919286,1.6830355817448053,128,2133,2.3,40
10,3,3.5699673891067505,17.14642173352794,1.7146421733527941,128,2133,2.3,40
9,3,3.8752875328063965,15.795516051485732,1.7550573390539703,128,2133,2.3,40
8,3,4.2562233209609985,14.381803259032255,1.7977254073790319,128,2133,2.3,40
7,3,4.740236401557922,12.913315126740944,1.8447593038201349,128,2133,2.3,40
6,3,5.335299968719482,11.473050585243367,1.9121750975405611,128,2133,2.3,40
5,3,6.249772429466248,9.794303251741553,1.9588606503483106,128,2133,2.3,40
4,3,7.51017963886261,8.150559556766654,2.0376398891916634,128,2133,2.3,40
3,3,9.78231155872345,6.257433742639241,2.0858112475464137,128,2133,2.3,40
2,3,14.184138178825378,4.315536527975019,2.1577682639875095,128,2133,2.3,40
1,3,27.973595023155212,2.1882123616180706,2.1882123616180706,128,2133,2.3,40
32,3,14.419084310531616,4.245218705313829,0.13266308454105716,128,2133,2.3,40
31,3,14.213693141937256,4.306563102024522,0.1389213903878878,128,2133,2.3,40
30,3,14.525489687919617,4.214120676390977,0.14047068921303257,128,2133,2.3,40
29,3,14.873229026794434,4.115593615770387,0.14191702123346162,128,2133,2.3,40
28,3,15.066524386405945,4.062792775472213,0.14509974198115044,128,2133,2.3,40
